position,gcp,chr
3161.0,0.32619642578200353,CP000731.1
3162.0,0.3278491500171938,CP000731.1
3163.0,0.33326643767820624,CP000731.1
3164.0,0.35613613817860346,CP000731.1
3165.0,0.32902828358507474,CP000731.1
3166.0,0.32712296815018693,CP000731.1
3167.0,0.3279914275246703,CP000731.1
3168.0,0.3475360211232875,CP000731.1
3169.0,0.35706403029470957,CP000731.1
3170.0,0.32980397086401475,CP000731.1
3171.0,0.3338873088465735,CP000731.1
3172.0,0.3305587883940627,CP000731.1
3173.0,0.32798585736347075,CP000731.1
3174.0,0.34898347180322287,CP000731.1
3175.0,0.3456754560888775,CP000731.1
3176.0,0.3546489982970359,CP000731.1
3177.0,0.36256527380321024,CP000731.1
3178.0,0.3761664749263697,CP000731.1
3179.0,0.33960937428583865,CP000731.1
3180.0,0.36777473889642354,CP000731.1
3181.0,0.34241154391503686,CP000731.1
3182.0,0.33156010158246013,CP000731.1
3183.0,0.329510095961483,CP000731.1
3184.0,0.33127772234238045,CP000731.1
3185.0,0.4062901467810797,CP000731.1
3186.0,0.3339556787661573,CP000731.1
3187.0,0.39506640226162676,CP000731.1
3188.0,0.36764532633382796,CP000731.1
3189.0,0.32872930353314067,CP000731.1
3190.0,0.36385081715582773,CP000731.1
3191.0,0.3776594519769369,CP000731.1
3192.0,0.35553956250060736,CP000731.1
3193.0,0.3303731026949633,CP000731.1
3194.0,0.33989747290389,CP000731.1
3195.0,0.33984311279586404,CP000731.1
3196.0,0.34571400544582137,CP000731.1
3197.0,0.3315493880916952,CP000731.1
3198.0,0.3458645274239571,CP000731.1
3199.0,0.3408436565854526,CP000731.1
3200.0,0.32667587137614745,CP000731.1
3201.0,0.3769281919916276,CP000731.1
3202.0,0.348523676959946,CP000731.1
3203.0,0.33331218269767676,CP000731.1
3204.0,0.35495738374600216,CP000731.1
3205.0,0.3668250071332355,CP000731.1
3206.0,0.33250316804469066,CP000731.1
3207.0,0.32783854977557036,CP000731.1
3208.0,0.3311521025948663,CP000731.1
3209.0,0.3480867955569224,CP000731.1
3210.0,0.38761323570442496,CP000731.1
3211.0,0.335174673306982,CP000731.1
3212.0,0.334978755553224,CP000731.1
3213.0,0.35573391730644754,CP000731.1
3214.0,0.3723246008954275,CP000731.1
3215.0,0.325391430337345,CP000731.1
3216.0,0.33830355579602855,CP000731.1
3217.0,0.3703383772976989,CP000731.1
3218.0,0.3309733859248808,CP000731.1
3219.0,0.33255052558631426,CP000731.1
3220.0,0.3491136765230986,CP000731.1
3221.0,0.37055415248558604,CP000731.1
3222.0,0.33818784147498826,CP000731.1
3223.0,0.32806134191304737,CP000731.1
3224.0,0.3473116195552227,CP000731.1
3225.0,0.351795190067406,CP000731.1
3226.0,0.3253094559499616,CP000731.1
3227.0,0.34809784571667857,CP000731.1
3228.0,0.3321204850661488,CP000731.1
3229.0,0.3722542539950501,CP000731.1
3230.0,0.3487031244178485,CP000731.1
3231.0,0.3263523676281688,CP000731.1
3232.0,0.342869570914817,CP000731.1
3233.0,0.3495945261395456,CP000731.1
3234.0,0.3364431187601618,CP000731.1
3235.0,0.3684918517867898,CP000731.1
3236.0,0.3275226201770282,CP000731.1
3237.0,0.36543403111847284,CP000731.1
3238.0,0.3617492618644431,CP000731.1
3239.0,0.3359416122457053,CP000731.1
3240.0,0.3318094489931619,CP000731.1
3241.0,0.3454771025059715,CP000731.1
3242.0,0.3341275392829839,CP000731.1
3243.0,0.3388569339694207,CP000731.1
3244.0,0.3287446956855653,CP000731.1
3245.0,0.39669201445184094,CP000731.1
3246.0,0.3290068442061518,CP000731.1
3247.0,0.3367980310188605,CP000731.1
3248.0,0.35107349304567637,CP000731.1
3249.0,0.3384322132421788,CP000731.1
3250.0,0.3468884609029578,CP000731.1
3251.0,0.3697499412188173,CP000731.1
3252.0,0.3427858686132838,CP000731.1
3253.0,0.32982769142718,CP000731.1
3254.0,0.3640256362156268,CP000731.1
3255.0,0.3575544564881402,CP000731.1
3256.0,0.32824431953144995,CP000731.1
3257.0,0.3865596943338297,CP000731.1
3258.0,0.3256238991000084,CP000731.1
3259.0,0.3261161778728838,CP000731.1
3260.0,0.3770332406227907,CP000731.1
3261.0,0.3345908487839446,CP000731.1
3262.0,0.33794083644310813,CP000731.1
3263.0,0.33035653124801156,CP000731.1
3264.0,0.3260230661032212,CP000731.1
3265.0,0.37710726113027193,CP000731.1
3266.0,0.3523881866836811,CP000731.1
3267.0,0.3338093124474308,CP000731.1
3268.0,0.3288965261276077,CP000731.1
3269.0,0.327897263118448,CP000731.1
3270.0,0.3271807612077061,CP000731.1
3271.0,0.32962910524713934,CP000731.1
3272.0,0.3725233110433016,CP000731.1
3273.0,0.33654415295926543,CP000731.1
3274.0,0.3351100459703723,CP000731.1
3275.0,0.365838238327361,CP000731.1
3276.0,0.35473178901512853,CP000731.1
3277.0,0.36186267632721636,CP000731.1
3278.0,0.3496876699271907,CP000731.1
3279.0,0.3274903036748955,CP000731.1
3280.0,0.3312996331383656,CP000731.1
3281.0,0.3976641609262228,CP000731.1
3282.0,0.32533179238195764,CP000731.1
3283.0,0.3956408642016801,CP000731.1
3284.0,0.3288527252590351,CP000731.1
3285.0,0.32514716506102237,CP000731.1
3286.0,0.35597212556681535,CP000731.1
3287.0,0.350030167661365,CP000731.1
3288.0,0.344845316375109,CP000731.1
3289.0,0.33183814941727935,CP000731.1
3290.0,0.33039491000443466,CP000731.1
3291.0,0.34444484983406476,CP000731.1
3292.0,0.33070710827230915,CP000731.1
3293.0,0.3468229346342292,CP000731.1
3294.0,0.33828240925812425,CP000731.1
3295.0,0.3302865557434169,CP000731.1
3296.0,0.33819872053675504,CP000731.1
3297.0,0.3662306232708227,CP000731.1
3298.0,0.33906945915239806,CP000731.1
3299.0,0.3497019912496358,CP000731.1
3300.0,0.3336839833683306,CP000731.1
3301.0,0.3517041127979319,CP000731.1
3302.0,0.3312645849716981,CP000731.1
3303.0,0.33625474091644386,CP000731.1
3304.0,0.35442117858608296,CP000731.1
3305.0,0.34450436664548956,CP000731.1
3306.0,0.35670270133297854,CP000731.1
3307.0,0.392377912242945,CP000731.1
3308.0,0.34662038964471775,CP000731.1
3309.0,0.3513581874631732,CP000731.1
3310.0,0.3487691646278543,CP000731.1
3311.0,0.3272368833909894,CP000731.1
3312.0,0.3359748377021594,CP000731.1
3313.0,0.3440355943018802,CP000731.1
3314.0,0.35175463719042377,CP000731.1
3315.0,0.3861164425652561,CP000731.1
3316.0,0.33914963637981993,CP000731.1
3317.0,0.32664338966993733,CP000731.1
3318.0,0.3357714247525316,CP000731.1
3319.0,0.3508473455084561,CP000731.1
3320.0,0.3257537149945425,CP000731.1
3321.0,0.32684930876668944,CP000731.1
3322.0,0.3303227454646685,CP000731.1
3323.0,0.4015455521564769,CP000731.1
3324.0,0.43051174070886605,CP000731.1
3325.0,0.36397138941437335,CP000731.1
3326.0,0.4147644126209489,CP000731.1
3327.0,0.33328944111016595,CP000731.1
3328.0,0.3866581527174895,CP000731.1
3329.0,0.37197721784894067,CP000731.1
3330.0,0.3434617760091852,CP000731.1
3331.0,0.34230073697051083,CP000731.1
3332.0,0.3355650969955851,CP000731.1
3333.0,0.3298253064947326,CP000731.1
3334.0,0.3729555386017115,CP000731.1
3335.0,0.33056246156719477,CP000731.1
3336.0,0.3284496653372214,CP000731.1
3337.0,0.3894692394830617,CP000731.1
3338.0,0.340187432035148,CP000731.1
3339.0,0.3410281883868189,CP000731.1
3340.0,0.329264935804082,CP000731.1
3341.0,0.3706705957925896,CP000731.1
3342.0,0.39635015202687207,CP000731.1
3343.0,0.32993162572010354,CP000731.1
3344.0,0.331894747406184,CP000731.1
3345.0,0.3254171235247192,CP000731.1
3346.0,0.3271341843497313,CP000731.1
3347.0,0.3272740308618314,CP000731.1
3348.0,0.33064141036353256,CP000731.1
3349.0,0.345064272238174,CP000731.1
3350.0,0.3622586180343403,CP000731.1
3351.0,0.3400056064823509,CP000731.1
3352.0,0.3511752828948225,CP000731.1
3353.0,0.3294054976813007,CP000731.1
3354.0,0.3307424227829434,CP000731.1
3355.0,0.3260278540391494,CP000731.1
3356.0,0.33459949236188313,CP000731.1
3357.0,0.33136443520198655,CP000731.1
3358.0,0.38760693511153155,CP000731.1
3359.0,0.34710826315089105,CP000731.1
3360.0,0.3486460862165532,CP000731.1
3361.0,0.3259515716523554,CP000731.1
3362.0,0.35055269627525176,CP000731.1
3363.0,0.3346843436183835,CP000731.1
3364.0,0.33475202480304667,CP000731.1
3365.0,0.32924564522294925,CP000731.1
3366.0,0.37894268406242265,CP000731.1
3367.0,0.32840307946873254,CP000731.1
3368.0,0.33029301274744144,CP000731.1
3369.0,0.3254956892003168,CP000731.1
3370.0,0.3288753057477944,CP000731.1
3371.0,0.33853063322252497,CP000731.1
3372.0,0.34145961294591715,CP000731.1
3373.0,0.3269676159078238,CP000731.1
3374.0,0.32679968292217143,CP000731.1
3375.0,0.3436433740546186,CP000731.1
3376.0,0.3780299360831015,CP000731.1
3377.0,0.3258302333283625,CP000731.1
3378.0,0.32924276879667896,CP000731.1
3379.0,0.3261726672278992,CP000731.1
3380.0,0.3320424442463938,CP000731.1
3381.0,0.33480215579377415,CP000731.1
3382.0,0.335407063988972,CP000731.1
3383.0,0.3432571410404264,CP000731.1
3384.0,0.33138442748086816,CP000731.1
3385.0,0.3322533495337828,CP000731.1
3386.0,0.3270991653008645,CP000731.1
3387.0,0.3289090468949209,CP000731.1
3388.0,0.35051227445011074,CP000731.1
3389.0,0.3317225971299613,CP000731.1
3390.0,0.363471007037929,CP000731.1
3391.0,0.3430504407392321,CP000731.1
3392.0,0.3251291517945254,CP000731.1
3393.0,0.3262407206366137,CP000731.1
3394.0,0.3925670892364377,CP000731.1
3395.0,0.3491262477637925,CP000731.1
3396.0,0.34995000799592413,CP000731.1
3397.0,0.3285568416098223,CP000731.1
3398.0,0.33698553844549567,CP000731.1
3399.0,0.32928088700462727,CP000731.1
3400.0,0.3293511970683288,CP000731.1
3401.0,0.37554451623364893,CP000731.1
3402.0,0.3303633761465626,CP000731.1
3403.0,0.3301520837977795,CP000731.1
3404.0,0.3502760986202907,CP000731.1
3405.0,0.3265912317983765,CP000731.1
3406.0,0.3307345637052379,CP000731.1
3407.0,0.3707519780175771,CP000731.1
3408.0,0.3327045734368509,CP000731.1
3409.0,0.3437565427955028,CP000731.1
3410.0,0.3273459017991911,CP000731.1
3411.0,0.33130986139886237,CP000731.1
3412.0,0.37299173015699794,CP000731.1
3413.0,0.3411440603606586,CP000731.1
3414.0,0.32853148271664595,CP000731.1
3415.0,0.34338079279332934,CP000731.1
3416.0,0.32538795347713245,CP000731.1
3417.0,0.3368269601507817,CP000731.1
3418.0,0.3379957136720799,CP000731.1
3419.0,0.32658990995756904,CP000731.1
3420.0,0.3577890580884474,CP000731.1
3421.0,0.3262538986258587,CP000731.1
3422.0,0.41025526776318216,CP000731.1
3423.0,0.33335410968770873,CP000731.1
3424.0,0.33989172592659656,CP000731.1
3425.0,0.3273870671690628,CP000731.1
3426.0,0.4141320814669171,CP000731.1
3427.0,0.3340974671440786,CP000731.1
3428.0,0.34299370374159177,CP000731.1
3429.0,0.3385686298656555,CP000731.1
3430.0,0.34599190282771103,CP000731.1
3431.0,0.34563714265548034,CP000731.1
3432.0,0.32607638306547193,CP000731.1
3433.0,0.3347287920808939,CP000731.1
3434.0,0.3254670446210405,CP000731.1
3435.0,0.32944621008139946,CP000731.1
3436.0,0.33040633741898723,CP000731.1
3437.0,0.43304183629220433,CP000731.1
3438.0,0.33084597697099716,CP000731.1
3439.0,0.32718501472764133,CP000731.1
3440.0,0.37084817084699623,CP000731.1
3441.0,0.434226547068508,CP000731.1
3442.0,0.32671989207612584,CP000731.1
3443.0,0.33733998639764845,CP000731.1
3444.0,0.3316424022924685,CP000731.1
3445.0,0.3567212232311121,CP000731.1
3446.0,0.326231382643396,CP000731.1
3447.0,0.3307233727322543,CP000731.1
3448.0,0.327732565369759,CP000731.1
3449.0,0.3260784286054811,CP000731.1
3450.0,0.33943197424153876,CP000731.1
3451.0,0.3468031298506274,CP000731.1
3452.0,0.3253705332663088,CP000731.1
3453.0,0.4202187911330922,CP000731.1
3454.0,0.34028590578866563,CP000731.1
3455.0,0.3654624736704274,CP000731.1
3456.0,0.3570219167111454,CP000731.1
3457.0,0.3512318750713696,CP000731.1
3458.0,0.3987038718413036,CP000731.1
3459.0,0.3343416357977331,CP000731.1
3460.0,0.32707542335017403,CP000731.1
3461.0,0.332563204680682,CP000731.1
3462.0,0.3253088954589957,CP000731.1
3463.0,0.33153280277179914,CP000731.1
3464.0,0.33474800141147987,CP000731.1
3465.0,0.33227415365510704,CP000731.1
3466.0,0.361104054291277,CP000731.1
3467.0,0.3682147392074584,CP000731.1
3468.0,0.3512942528837743,CP000731.1
3469.0,0.3330146735146677,CP000731.1
3470.0,0.3867613886713619,CP000731.1
3471.0,0.34882122715042424,CP000731.1
3472.0,0.4199641200877692,CP000731.1
3473.0,0.3857156959623131,CP000731.1
3474.0,0.33368624187361606,CP000731.1
3475.0,0.3355790329068469,CP000731.1
3476.0,0.33741291022684994,CP000731.1
3477.0,0.3318898461180145,CP000731.1
3478.0,0.32812029095359685,CP000731.1
3479.0,0.3395031960608511,CP000731.1
3480.0,0.3708145394611744,CP000731.1
3481.0,0.40866229814345484,CP000731.1
3482.0,0.33087144176877514,CP000731.1
3483.0,0.33153978531769474,CP000731.1
3484.0,0.3309926533813823,CP000731.1
3485.0,0.3256282867692521,CP000731.1
3486.0,0.3565052740905258,CP000731.1
3487.0,0.3341185408054827,CP000731.1
3488.0,0.3374071624434903,CP000731.1
3489.0,0.3473216641322497,CP000731.1
3490.0,0.3303354118651447,CP000731.1
3491.0,0.3288564969014353,CP000731.1
3492.0,0.40582208144253096,CP000731.1
3493.0,0.3281457894006598,CP000731.1
3494.0,0.33514207801007273,CP000731.1
3495.0,0.3353109116137794,CP000731.1
3496.0,0.33148919132067145,CP000731.1
3497.0,0.32959114680679347,CP000731.1
3498.0,0.33826619703107497,CP000731.1
3499.0,0.34240733175582017,CP000731.1
3500.0,0.3433245026668744,CP000731.1
3501.0,0.3360750693478427,CP000731.1
3502.0,0.37720593877460407,CP000731.1
3503.0,0.370920384790966,CP000731.1
3504.0,0.3468570403209583,CP000731.1
3505.0,0.3528514048713048,CP000731.1
3506.0,0.38417651425326993,CP000731.1
3507.0,0.33398931409633004,CP000731.1
3508.0,0.3413717731138547,CP000731.1
3509.0,0.3317930192775976,CP000731.1
3510.0,0.33191970915515756,CP000731.1
3511.0,0.3722475870093942,CP000731.1
3512.0,0.3439543886507281,CP000731.1
3513.0,0.3419639934257826,CP000731.1
3514.0,0.3269246837618202,CP000731.1
3515.0,0.33217738847716966,CP000731.1
3516.0,0.32577283503524046,CP000731.1
3517.0,0.34886086061395055,CP000731.1
3518.0,0.3423383611968312,CP000731.1
3519.0,0.3264968090126235,CP000731.1
3520.0,0.3795518547612478,CP000731.1
3521.0,0.32796195832518305,CP000731.1
3522.0,0.35682794247758354,CP000731.1
3523.0,0.34763481357113146,CP000731.1
3524.0,0.32835128095355276,CP000731.1
3525.0,0.3332696594289655,CP000731.1
3526.0,0.33394286792986044,CP000731.1
3527.0,0.39507939231346306,CP000731.1
3528.0,0.36455939892579237,CP000731.1
3529.0,0.3483991214346395,CP000731.1
3530.0,0.36258304852468715,CP000731.1
3531.0,0.33053383103902223,CP000731.1
3532.0,0.42356389423629615,CP000731.1
3533.0,0.3370125169786687,CP000731.1
3534.0,0.3370712482488387,CP000731.1
3535.0,0.3570815983368466,CP000731.1
3536.0,0.3639167862089952,CP000731.1
3537.0,0.3451905934199706,CP000731.1
3538.0,0.32542073359941875,CP000731.1
3539.0,0.3292007224824755,CP000731.1
3540.0,0.33801094141378507,CP000731.1
3541.0,0.3406278537960646,CP000731.1
3542.0,0.3463714877731411,CP000731.1
3543.0,0.3548398893895543,CP000731.1
3544.0,0.3783480844291391,CP000731.1
3545.0,0.3261783094755284,CP000731.1
3546.0,0.3299925368309674,CP000731.1
3547.0,0.356458093380906,CP000731.1
3548.0,0.33419177048493404,CP000731.1
3549.0,0.32644272793174445,CP000731.1
3550.0,0.3263899544886264,CP000731.1
3551.0,0.344437327111565,CP000731.1
3552.0,0.39138849346579563,CP000731.1
3553.0,0.3491896546172536,CP000731.1
3554.0,0.3298911502340576,CP000731.1
3555.0,0.35723611655935184,CP000731.1
3556.0,0.32981473341562817,CP000731.1
3557.0,0.3259591049396446,CP000731.1
3558.0,0.3587867289827691,CP000731.1
3559.0,0.33739159739297664,CP000731.1
3560.0,0.32841522137257373,CP000731.1
3561.0,0.3294381313553378,CP000731.1
3562.0,0.3285149403496464,CP000731.1
3563.0,0.34268513393652,CP000731.1
3564.0,0.3613007565122591,CP000731.1
3565.0,0.33587270441241635,CP000731.1
3566.0,0.33137874639805354,CP000731.1
3567.0,0.3517923378620714,CP000731.1
3568.0,0.32867957792284497,CP000731.1
3569.0,0.3337881179072876,CP000731.1
3570.0,0.35167594435112315,CP000731.1
3571.0,0.3270550694001656,CP000731.1
3572.0,0.32595731122482274,CP000731.1
3573.0,0.33703290278046427,CP000731.1
3574.0,0.3349326715327699,CP000731.1
3575.0,0.33969264009253675,CP000731.1
3576.0,0.3408880111500312,CP000731.1
3577.0,0.3648456258920309,CP000731.1
3578.0,0.3494236694568773,CP000731.1
3579.0,0.3377595064362025,CP000731.1
3580.0,0.3591020032172226,CP000731.1
3581.0,0.346567765603219,CP000731.1
3582.0,0.3407192001674173,CP000731.1
3583.0,0.3276916170697482,CP000731.1
3584.0,0.3260447821185151,CP000731.1
3585.0,0.335487519640158,CP000731.1
3586.0,0.33897025744324794,CP000731.1
3587.0,0.3351478057548087,CP000731.1
3588.0,0.3388986416591817,CP000731.1
3589.0,0.3386047444631059,CP000731.1
3590.0,0.3309881855918976,CP000731.1
3591.0,0.3384447573856569,CP000731.1
3592.0,0.3485421819676946,CP000731.1
3593.0,0.3348629111813975,CP000731.1
3594.0,0.35752729423293367,CP000731.1
3595.0,0.334514253158761,CP000731.1
3596.0,0.33852836531010927,CP000731.1
3597.0,0.38165973350948734,CP000731.1
3598.0,0.3403880819631281,CP000731.1
3599.0,0.33874742087875864,CP000731.1
3600.0,0.3306470827091806,CP000731.1
3601.0,0.3759674043788416,CP000731.1
3602.0,0.3571062734567781,CP000731.1
3603.0,0.38731933329273827,CP000731.1
3604.0,0.36808101754024497,CP000731.1
3605.0,0.3554196608693248,CP000731.1
3606.0,0.3257175886032743,CP000731.1
3607.0,0.3705026884200364,CP000731.1
3608.0,0.35569370008494944,CP000731.1
3609.0,0.3509483061360893,CP000731.1
3610.0,0.35193767477217225,CP000731.1
3611.0,0.3303978072640977,CP000731.1
3612.0,0.3561347787785518,CP000731.1
3613.0,0.3672281976194597,CP000731.1
3614.0,0.3304779912797529,CP000731.1
3615.0,0.3485396055522134,CP000731.1
3616.0,0.36318575509665674,CP000731.1
3617.0,0.334942228217752,CP000731.1
3618.0,0.36502583348389234,CP000731.1
3619.0,0.3389307289978355,CP000731.1
3620.0,0.33527936193810887,CP000731.1
3621.0,0.327738606124894,CP000731.1
3622.0,0.34099374378806485,CP000731.1
3623.0,0.363795489640015,CP000731.1
3624.0,0.3258213249021374,CP000731.1
3625.0,0.3385144962965719,CP000731.1
3626.0,0.3590442729749266,CP000731.1
3627.0,0.3470938528600367,CP000731.1
3628.0,0.3277579785177451,CP000731.1
3629.0,0.34684639165649,CP000731.1
3630.0,0.328774897009798,CP000731.1
3631.0,0.3304583866978586,CP000731.1
3632.0,0.3505921215376651,CP000731.1
3633.0,0.3713602741643336,CP000731.1
3634.0,0.32688293068903523,CP000731.1
3635.0,0.328091940331291,CP000731.1
3636.0,0.36236519598835826,CP000731.1
3637.0,0.33376162377081864,CP000731.1
3638.0,0.351843399056636,CP000731.1
3639.0,0.3369549484043151,CP000731.1
3640.0,0.3277442615480235,CP000731.1
3641.0,0.4004389463301168,CP000731.1
3642.0,0.33298518557003687,CP000731.1
3643.0,0.3291468206850351,CP000731.1
3644.0,0.32528655660588346,CP000731.1
3645.0,0.33119084005690214,CP000731.1
3646.0,0.32930472107263614,CP000731.1
3647.0,0.3318438374537567,CP000731.1
3648.0,0.3302177646931808,CP000731.1
3649.0,0.3456304104878741,CP000731.1
3650.0,0.3357753744908357,CP000731.1
3651.0,0.3272600500595266,CP000731.1
3652.0,0.3546961086096026,CP000731.1
3653.0,0.3412841392626279,CP000731.1
3654.0,0.33631888055202186,CP000731.1
3655.0,0.40714092704616434,CP000731.1
3656.0,0.33941050400154815,CP000731.1
3657.0,0.3418934815350559,CP000731.1
3658.0,0.37138181788625496,CP000731.1
3659.0,0.334599219806658,CP000731.1
3660.0,0.33664840463890544,CP000731.1
3661.0,0.3269579318872796,CP000731.1
3662.0,0.35868877766866647,CP000731.1
3663.0,0.3404666762795425,CP000731.1
3664.0,0.3365925008133618,CP000731.1
3665.0,0.5083295387332671,CP000731.1
3666.0,0.3791819323747143,CP000731.1
3667.0,0.33924824276335047,CP000731.1
3668.0,0.3277445523869202,CP000731.1
3669.0,0.3395097214787633,CP000731.1
3670.0,0.33371584648024116,CP000731.1
3671.0,0.3295854865138877,CP000731.1
3672.0,0.34900634265728314,CP000731.1
3673.0,0.3731949660142113,CP000731.1
3674.0,0.3564728505117992,CP000731.1
3675.0,0.34499730607208406,CP000731.1
3676.0,0.3710991105323849,CP000731.1
3677.0,0.32808498011018766,CP000731.1
3678.0,0.3449478852826849,CP000731.1
3679.0,0.33835674042939845,CP000731.1
3680.0,0.3536582305834327,CP000731.1
3681.0,0.39839556585775815,CP000731.1
3682.0,0.32690444665688106,CP000731.1
3683.0,0.3329339459778891,CP000731.1
3684.0,0.3342014118558795,CP000731.1
3685.0,0.3323327700500885,CP000731.1
3686.0,0.3697540484897155,CP000731.1
3687.0,0.32502535400909655,CP000731.1
3688.0,0.3502992226100994,CP000731.1
3689.0,0.32505329008364237,CP000731.1
3690.0,0.3262331618623424,CP000731.1
3691.0,0.3398078337290037,CP000731.1
3692.0,0.37892763277708064,CP000731.1
3693.0,0.36265220087933214,CP000731.1
3694.0,0.3277736789457277,CP000731.1
3695.0,0.32874748820348215,CP000731.1
3696.0,0.32926885515909055,CP000731.1
3697.0,0.3334606055409592,CP000731.1
3698.0,0.3275523789097548,CP000731.1
3699.0,0.3340945982748478,CP000731.1
3700.0,0.33639506787615137,CP000731.1
3701.0,0.32627815443236213,CP000731.1
3702.0,0.33854997038648654,CP000731.1
3703.0,0.3383626881989628,CP000731.1
3704.0,0.37400664932831035,CP000731.1
3705.0,0.34258301090213983,CP000731.1
3706.0,0.3378079431586526,CP000731.1
3707.0,0.3294228591719299,CP000731.1
3708.0,0.334532774373081,CP000731.1
3709.0,0.38588770494509156,CP000731.1
3710.0,0.352908019204005,CP000731.1
3711.0,0.3573120434355874,CP000731.1
3712.0,0.3360032706853449,CP000731.1
3713.0,0.32615602971221486,CP000731.1
3714.0,0.3286379789010802,CP000731.1
3715.0,0.399617622947158,CP000731.1
3716.0,0.34282245690545343,CP000731.1
3717.0,0.33105737042781536,CP000731.1
3718.0,0.3282031529407531,CP000731.1
3719.0,0.3573065340179725,CP000731.1
3720.0,0.3291753724613366,CP000731.1
3721.0,0.32749790014091673,CP000731.1
3722.0,0.3501134492319964,CP000731.1
3723.0,0.33417911351385343,CP000731.1
3724.0,0.33684758718559804,CP000731.1
3725.0,0.328934446117597,CP000731.1
3726.0,0.33509988319767764,CP000731.1
3727.0,0.3292850449368704,CP000731.1
3728.0,0.3433191354513441,CP000731.1
3729.0,0.32765416927811786,CP000731.1
3730.0,0.32973619081144095,CP000731.1
3731.0,0.325873964863593,CP000731.1
3732.0,0.3505355851449869,CP000731.1
3733.0,0.35783239698226416,CP000731.1
3734.0,0.37271155342394546,CP000731.1
3735.0,0.3474287965979418,CP000731.1
3736.0,0.34950807687606983,CP000731.1
3737.0,0.32539577428634836,CP000731.1
3738.0,0.33325428146613945,CP000731.1
3739.0,0.3562264030046947,CP000731.1
3740.0,0.33052669928252676,CP000731.1
3741.0,0.330638070904258,CP000731.1
3742.0,0.32816291644872153,CP000731.1
3743.0,0.32905162918142455,CP000731.1
3744.0,0.3317417853561096,CP000731.1
3745.0,0.32753928894748086,CP000731.1
3746.0,0.3520755738872392,CP000731.1
3747.0,0.3409435397502527,CP000731.1
3748.0,0.32772510242795433,CP000731.1
3749.0,0.3322380662629888,CP000731.1
3750.0,0.33160975611353344,CP000731.1
3751.0,0.3571086537734358,CP000731.1
3752.0,0.3487606181445518,CP000731.1
3753.0,0.33805238375670127,CP000731.1
3754.0,0.3313068628485695,CP000731.1
3755.0,0.3544534963038806,CP000731.1
3756.0,0.3332155485447961,CP000731.1
3757.0,0.3398441500514657,CP000731.1
3758.0,0.33091136594896137,CP000731.1
3759.0,0.33218874395533005,CP000731.1
3760.0,0.36263362107393865,CP000731.1
3761.0,0.3283384307154652,CP000731.1
3762.0,0.3507354485091862,CP000731.1
3763.0,0.33342599276100016,CP000731.1
3764.0,0.3463904516545335,CP000731.1
3765.0,0.3401384966903121,CP000731.1
3766.0,0.3327758715724776,CP000731.1
3767.0,0.3588210209053174,CP000731.1
3768.0,0.3375245902625827,CP000731.1
3769.0,0.32838120039768015,CP000731.1
3770.0,0.39502737259085813,CP000731.1
3771.0,0.34526259650994884,CP000731.1
3772.0,0.3251095004211454,CP000731.1
3773.0,0.3610951259641045,CP000731.1
3774.0,0.3556316222192242,CP000731.1
3775.0,0.35297940074203243,CP000731.1
3776.0,0.346095715618367,CP000731.1
3777.0,0.32550416124928944,CP000731.1
3778.0,0.32921107132863625,CP000731.1
3779.0,0.3419126133364642,CP000731.1
3780.0,0.3334278415362179,CP000731.1
3781.0,0.33943483546834124,CP000731.1
3782.0,0.3282385372600402,CP000731.1
3783.0,0.3259739169344993,CP000731.1
3784.0,0.3700064799881284,CP000731.1
3785.0,0.327247833005341,CP000731.1
3786.0,0.3421610543780753,CP000731.1
3787.0,0.33383745926741054,CP000731.1
3788.0,0.3271929291207689,CP000731.1
3789.0,0.3364752978293628,CP000731.1
3790.0,0.3282431991309172,CP000731.1
3791.0,0.32640707128793284,CP000731.1
3792.0,0.3259492060618202,CP000731.1
3793.0,0.34131273924462635,CP000731.1
3794.0,0.3517718985451346,CP000731.1
3795.0,0.34731315463458756,CP000731.1
3796.0,0.36216165376861753,CP000731.1
3797.0,0.3480702066852294,CP000731.1
3798.0,0.3509496414338687,CP000731.1
3799.0,0.3331588857610061,CP000731.1
3800.0,0.3648089310044757,CP000731.1
3801.0,0.33679486481373344,CP000731.1
3802.0,0.3465401884863669,CP000731.1
3803.0,0.32887072161299835,CP000731.1
3804.0,0.3275112205409949,CP000731.1
3805.0,0.33263787316582766,CP000731.1
3806.0,0.3277591307638251,CP000731.1
3807.0,0.3451629439549907,CP000731.1
3808.0,0.3471363541077809,CP000731.1
3809.0,0.349992014760355,CP000731.1
3810.0,0.34289656525660966,CP000731.1
3811.0,0.34816825135760376,CP000731.1
3812.0,0.3369064671436606,CP000731.1
3813.0,0.34169102940768864,CP000731.1
3814.0,0.32574507186298063,CP000731.1
3815.0,0.3340317958005176,CP000731.1
3816.0,0.3342774216753998,CP000731.1
3817.0,0.3301145024009366,CP000731.1
3818.0,0.328565874294927,CP000731.1
3819.0,0.35701419700414505,CP000731.1
3820.0,0.41272322781167875,CP000731.1
3821.0,0.3312822221478158,CP000731.1
3822.0,0.3342905344463706,CP000731.1
3823.0,0.33356720500211384,CP000731.1
3824.0,0.3298647002578096,CP000731.1
3825.0,0.32965321137946113,CP000731.1
3826.0,0.3436800109115041,CP000731.1
3827.0,0.33989137237352196,CP000731.1
3828.0,0.32859628516466144,CP000731.1
